1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1268.0,1097.0,0.0,None,3,1Fam,TA,Mn,1163.0,0.0,GLQ,Unf,1,0,Gd,89.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,856.0,3,TA,RFn,TA,Attchd,1999.0,2365.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9430.0,Inside,82.0,Reg,0.0,60,RL,673.0,BrkFace,None,0.0,7,NoRidge,128.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,180.0,Pave,8,1252.0,AllPub,0.0,1999,1999,2009,337000.0
1494.0,0.0,0.0,None,2,TwnhsE,Gd,Av,437.0,1057.0,LwQ,GLQ,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,BrkFace,BrkFace,None,Gd,1,PConc,1,Typ,481.0,2,TA,Fin,TA,Attchd,1995.0,1494.0,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,9549.0,CulDSac,30.0,IR1,0.0,120,RL,0.0,None,None,0.0,4,Veenker,30.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,216.0,Pave,6,1494.0,AllPub,0.0,1995,1996,2006,270000.0
1506.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,1498.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,592.0,2,TA,Fin,TA,Attchd,2008.0,1506.0,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14587.0,Inside,75.0,IR1,0.0,20,RL,284.0,Stone,None,0.0,8,Somerst,174.0,5,9,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1498.0,AllPub,0.0,2008,2008,2008,264132.0
980.0,734.0,0.0,None,3,1Fam,TA,No,394.0,0.0,GLQ,Unf,0,0,Gd,586.0,Y,Norm,Norm,SBrkr,156.0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,2,Typ,496.0,2,TA,Unf,TA,Attchd,1988.0,1714.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,10421.0,Inside,80.0,Reg,0.0,60,RL,42.0,BrkFace,Shed,500.0,3,NWAmes,66.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,980.0,AllPub,228.0,1988,1988,2010,196500.0
983.0,767.0,0.0,None,4,1Fam,TA,Mn,660.0,0.0,ALQ,Unf,1,0,Gd,323.0,Y,Norm,Norm,SBrkr,156.0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,2,Mod,423.0,1,TA,Unf,TA,Attchd,1989.0,1750.0,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,12508.0,Inside,75.0,IR1,0.0,50,RL,0.0,None,Shed,1300.0,7,Mitchel,0.0,7,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,983.0,AllPub,245.0,1940,1985,2008,160000.0
1836.0,0.0,0.0,None,3,1Fam,TA,No,24.0,0.0,GLQ,Unf,0,0,Gd,1836.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,484.0,2,TA,Fin,TA,Attchd,2004.0,1836.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9100.0,Inside,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,10,CollgCr,33.0,5,7,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,8,1860.0,AllPub,120.0,2004,2005,2006,216837.0
1690.0,1589.0,0.0,None,4,1Fam,TA,Gd,1416.0,0.0,ALQ,Unf,1,0,Gd,234.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,CemntBd,Wd Shng,None,Gd,1,PConc,3,Mod,841.0,3,TA,Fin,TA,BuiltIn,2003.0,3279.0,1,GasA,Ex,2Story,1,Ex,HLS,Mod,53504.0,CulDSac,47.0,IR2,0.0,60,RL,603.0,BrkFace,None,0.0,6,StoneBr,36.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,210.0,Pave,12,1650.0,AllPub,503.0,2003,2003,2010,538000.0
858.0,0.0,0.0,None,2,1Fam,TA,Av,685.0,0.0,GLQ,Unf,1,0,Gd,173.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,576.0,2,TA,Unf,TA,Detchd,1983.0,858.0,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,7252.0,CulDSac,59.9111111111111,IR1,0.0,85,RL,0.0,None,None,0.0,4,Sawyer,0.0,5,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,858.0,AllPub,120.0,1982,1982,2009,134900.0
1220.0,0.0,0.0,None,2,1Fam,Fa,No,836.0,0.0,LwQ,Unf,0,0,Fa,0.0,Y,Norm,Norm,FuseF,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,396.0,2,TA,Unf,TA,Detchd,1951.0,1220.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8877.0,Inside,67.0,Reg,0.0,20,RL,0.0,None,None,0.0,4,Edwards,0.0,5,4,Y,0.0,None,CompShg,Gable,Normal,COD,0.0,Pave,6,836.0,AllPub,0.0,1951,1951,2006,102000.0
1117.0,0.0,0.0,None,3,1Fam,TA,Av,422.0,127.0,ALQ,BLQ,1,0,TA,480.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,MnPrv,TA,1,CBlock,1,Typ,672.0,2,TA,Unf,TA,Detchd,1976.0,1117.0,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,7819.0,Inside,94.0,Reg,0.0,80,RL,0.0,None,None,0.0,3,Edwards,0.0,5,6,Y,0.0,None,CompShg,Gable,Abnorml,WD,0.0,Pave,6,1029.0,AllPub,144.0,1976,1976,2010,107000.0
912.0,0.0,0.0,None,2,1Fam,TA,No,456.0,0.0,Rec,Unf,0,0,TA,456.0,Y,Feedr,Norm,FuseA,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,275.0,1,TA,RFn,TA,Attchd,1958.0,912.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10150.0,Inside,70.0,Reg,0.0,20,RL,1.0,None,None,0.0,7,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,COD,0.0,Pave,5,912.0,AllPub,0.0,1958,1958,2007,114500.0
1973.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1935.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,895.0,3,TA,Fin,TA,Attchd,2006.0,1973.0,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,14226.0,Corner,110.0,Reg,0.0,20,RL,375.0,BrkFace,None,0.0,7,NridgHt,45.0,5,8,Y,0.0,None,CompShg,Hip,Partial,New,0.0,Pave,9,1935.0,AllPub,315.0,2006,2006,2007,395000.0
1204.0,0.0,0.0,None,2,TwnhsE,TA,No,866.0,0.0,GLQ,Unf,1,0,Ex,338.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,412.0,2,TA,Fin,TA,Attchd,1998.0,1204.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4500.0,FR2,32.0,Reg,0.0,120,RM,320.0,BrkFace,None,0.0,6,Mitchel,247.0,5,6,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,1204.0,AllPub,0.0,1998,1998,2009,162000.0
1614.0,0.0,0.0,None,3,1Fam,TA,Av,20.0,0.0,GLQ,Unf,0,0,Gd,1594.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,865.0,3,TA,RFn,TA,Attchd,2005.0,1614.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11210.0,Inside,86.0,IR1,0.0,20,RL,240.0,BrkFace,None,0.0,7,CollgCr,59.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1614.0,AllPub,144.0,2005,2006,2006,221500.0
894.0,0.0,0.0,None,3,1Fam,TA,No,762.0,0.0,ALQ,Unf,1,0,TA,102.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,MnPrv,Fa,1,CBlock,1,Typ,440.0,2,TA,Unf,TA,Attchd,1974.0,894.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,13350.0,Inside,100.0,IR1,0.0,20,RL,0.0,None,None,0.0,6,Sawyer,0.0,5,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,864.0,AllPub,241.0,1974,1974,2006,142500.0
2020.0,0.0,0.0,None,4,Duplex,None,None,0.0,0.0,None,None,0,0,None,0.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,None,TA,2,Slab,2,Typ,630.0,2,TA,Unf,TA,Detchd,1977.0,2020.0,0,GasA,TA,1Story,2,TA,Lvl,Gtl,8400.0,Inside,60.0,Reg,0.0,90,RH,320.0,BrkFace,None,0.0,10,SawyerW,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,10,0.0,AllPub,0.0,1977,1977,2007,144000.0
1004.0,0.0,0.0,None,2,Duplex,TA,Gd,975.0,0.0,GLQ,Unf,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,ImStucc,None,None,0,CBlock,1,Typ,504.0,2,TA,Unf,TA,Attchd,1977.0,1004.0,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,10530.0,Inside,78.0,Reg,0.0,90,RL,90.0,BrkFace,None,0.0,5,Mitchel,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,975.0,AllPub,0.0,1977,1977,2006,135000.0
1253.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1237.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,402.0,2,TA,Fin,TA,Attchd,1995.0,1253.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7875.0,Inside,63.0,Reg,0.0,20,RL,38.0,BrkFace,None,0.0,6,Gilbert,21.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1237.0,AllPub,220.0,1995,1996,2007,176000.0
810.0,793.0,0.0,None,3,1Fam,TA,No,387.0,0.0,ALQ,Unf,0,0,Gd,374.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,484.0,2,TA,RFn,TA,Attchd,1992.0,1603.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7153.0,Inside,65.0,Reg,0.0,60,RL,0.0,None,None,0.0,7,SawyerW,124.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,761.0,AllPub,0.0,1992,1992,2006,175900.0
1430.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1413.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,605.0,2,TA,RFn,TA,Attchd,2001.0,1430.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16285.0,Inside,67.0,IR2,0.0,20,RL,0.0,None,None,0.0,6,CollgCr,33.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1413.0,AllPub,0.0,2001,2002,2009,187100.0
1110.0,0.0,0.0,None,1,1Fam,TA,Av,1097.0,0.0,GLQ,Unf,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,Plywood,Plywood,None,TA,1,PConc,1,Typ,602.0,2,TA,Fin,TA,Attchd,1978.0,1110.0,0,GasA,Ex,SFoyer,1,Gd,Lvl,Gtl,9101.0,Corner,95.39916142189092,IR1,0.0,85,RL,104.0,BrkFace,None,0.0,7,Mitchel,30.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,1097.0,AllPub,303.0,1978,1978,2009,165500.0
1342.0,0.0,0.0,None,3,1Fam,TA,No,251.0,630.0,Rec,LwQ,0,0,TA,491.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,BrkFace,Wd Sdng,None,Gd,1,CBlock,2,Typ,457.0,2,TA,Unf,TA,Attchd,1967.0,1342.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9790.0,Inside,98.94442884771229,Reg,0.0,20,RL,0.0,None,None,0.0,9,NWAmes,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,197.0,Pave,7,1372.0,AllPub,0.0,1967,1967,2009,161500.0
966.0,686.0,0.0,None,4,1Fam,TA,No,686.0,0.0,LwQ,Unf,1,0,Fa,0.0,Y,Artery,Norm,SBrkr,196.0,Gd,TA,MetalSd,MetalSd,None,None,0,PConc,2,Typ,416.0,1,TA,Unf,TA,Detchd,1961.0,1652.0,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,10800.0,Inside,60.0,Reg,0.0,50,RM,0.0,None,Shed,1200.0,6,OldTown,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,686.0,AllPub,0.0,1915,1950,2010,139000.0
956.0,1128.0,0.0,None,4,1Fam,TA,No,656.0,0.0,GLQ,Unf,1,0,Gd,300.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,618.0,2,TA,RFn,TA,BuiltIn,2004.0,2084.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10142.0,Inside,76.0,IR1,0.0,60,RL,0.0,None,None,0.0,1,SawyerW,45.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,956.0,AllPub,0.0,2004,2004,2010,233000.0
901.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,901.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,281.0,1,TA,Unf,Fa,Detchd,1954.0,901.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,6000.0,Corner,50.0,Reg,0.0,20,RM,0.0,None,None,0.0,8,OldTown,0.0,7,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,901.0,AllPub,0.0,1954,2000,2008,107900.0
976.0,1111.0,0.0,None,5,1Fam,Fa,Gd,568.0,0.0,LwQ,Unf,0,0,TA,264.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,444.0,2,TA,Fin,TA,Attchd,1966.0,2087.0,1,GasA,Gd,2Story,1,Gd,Low,Gtl,12205.0,Inside,110.47624178980746,IR1,0.0,60,RL,157.0,BrkFace,None,0.0,7,ClearCr,168.0,8,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,9,832.0,AllPub,133.0,1966,2007,2007,187500.0
1145.0,0.0,0.0,None,2,TwnhsE,TA,No,16.0,0.0,GLQ,Unf,0,0,Gd,1129.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,397.0,2,TA,Fin,TA,Attchd,2005.0,1145.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182.0,Inside,43.0,Reg,0.0,120,RL,11.0,BrkFace,None,0.0,9,Blmngtn,16.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1145.0,AllPub,100.0,2005,2006,2009,160200.0
1062.0,0.0,0.0,None,3,1Fam,TA,Av,539.0,0.0,ALQ,Unf,1,0,Gd,490.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,2,PConc,1,Typ,539.0,2,TA,RFn,TA,Attchd,1976.0,1062.0,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,11333.0,Corner,106.45656391223604,IR1,0.0,80,RL,0.0,None,None,0.0,5,Mitchel,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1029.0,AllPub,120.0,1976,1976,2007,146800.0
1127.0,886.0,0.0,None,3,1Fam,TA,Av,862.0,0.0,GLQ,Unf,1,0,Gd,255.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,None,TA,1,PConc,2,Typ,455.0,2,TA,Unf,TA,Attchd,1997.0,2013.0,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,9920.0,CulDSac,92.0,IR1,0.0,60,RL,0.0,None,None,0.0,6,NoRidge,130.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1117.0,AllPub,180.0,1996,1997,2007,269790.0
1496.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1496.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,None,None,0,PConc,2,Typ,474.0,2,TA,Fin,TA,Attchd,2007.0,1496.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9158.0,Inside,76.0,Reg,0.0,20,RL,140.0,Stone,None,0.0,6,Somerst,130.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1496.0,AllPub,168.0,2007,2007,2007,225000.0
1086.0,809.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,712.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,None,TA,1,PConc,2,Typ,409.0,2,TA,Fin,TA,Attchd,1994.0,1895.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10832.0,Corner,104.07689465006149,IR1,0.0,60,RL,0.0,None,Shed,500.0,10,Gilbert,46.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,712.0,AllPub,143.0,1994,1996,2008,194500.0
888.0,676.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,650.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,2,Typ,476.0,2,TA,Unf,TA,Attchd,1980.0,1564.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,8400.0,Inside,70.0,Reg,0.0,60,RL,130.0,BrkFace,None,0.0,4,SawyerW,50.0,6,6,Y,0.0,None,CompShg,Gable,Normal,WD,204.0,Pave,7,650.0,AllPub,0.0,1980,1981,2010,171000.0
1285.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,660.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,MnPrv,TA,1,CBlock,1,Typ,528.0,2,TA,RFn,TA,Attchd,1977.0,1285.0,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,8197.0,Inside,71.0,Reg,0.0,20,RL,148.0,BrkFace,None,0.0,4,Sawyer,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,660.0,AllPub,138.0,1977,1977,2007,143500.0
773.0,0.0,0.0,None,2,1Fam,TA,No,570.0,0.0,BLQ,Unf,0,0,TA,203.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,240.0,1,TA,Unf,TA,Attchd,1953.0,773.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7677.0,Inside,57.0,Reg,0.0,20,RL,0.0,None,None,0.0,4,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Abnorml,WD,0.0,Pave,4,773.0,AllPub,0.0,1953,1953,2008,110000.0
1966.0,1174.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,1926.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,VinylSd,VinylSd,None,Gd,2,PConc,3,Typ,820.0,3,TA,Fin,TA,BuiltIn,2009.0,3140.0,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,13518.0,Inside,104.0,Reg,0.0,60,RL,860.0,Stone,None,0.0,7,NridgHt,78.0,5,9,Y,0.0,None,CompShg,Hip,Partial,New,0.0,Pave,11,1926.0,AllPub,144.0,2008,2009,2009,485000.0
981.0,787.0,0.0,None,3,1Fam,TA,No,569.0,0.0,ALQ,Unf,1,0,Gd,162.0,Y,Feedr,Norm,SBrkr,264.0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,TA,2,BrkTil,1,Typ,240.0,1,TA,Unf,TA,Detchd,1939.0,1768.0,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,7200.0,Corner,60.0,Reg,0.0,50,RL,252.0,BrkFace,None,0.0,6,SWISU,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,731.0,AllPub,0.0,1937,1950,2007,175000.0
616.0,1072.0,0.0,None,4,1Fam,TA,Gd,462.0,0.0,GLQ,Unf,1,0,Gd,154.0,Y,Feedr,Norm,SBrkr,185.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,603.0,2,TA,RFn,TA,Attchd,1997.0,1688.0,1,GasA,Gd,2Story,1,Gd,HLS,Mod,12798.0,Inside,79.0,IR1,0.0,60,RL,0.0,None,Shed,400.0,5,ClearCr,114.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,616.0,AllPub,403.0,1997,1997,2008,200000.0
1196.0,0.0,0.0,None,2,1Fam,TA,No,197.0,0.0,LwQ,Unf,1,0,TA,999.0,Y,Norm,Norm,FuseA,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,440.0,2,TA,Unf,TA,Detchd,1957.0,1196.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4800.0,Inside,40.0,Reg,0.0,30,RM,0.0,None,None,0.0,7,IDOTRR,0.0,7,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1196.0,AllPub,0.0,1916,1990,2007,109900.0
728.0,728.0,0.0,None,3,1Fam,TA,Av,648.0,0.0,GLQ,Unf,1,0,Gd,80.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,WdShing,Wd Shng,None,Gd,1,PConc,2,Typ,410.0,2,TA,Fin,TA,Attchd,2005.0,1456.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8199.0,Inside,63.0,Reg,0.0,60,RL,0.0,None,None,0.0,10,CollgCr,18.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,728.0,AllPub,36.0,2005,2005,2008,189000.0
1734.0,1088.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,1734.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,VinylSd,VinylSd,None,Gd,1,PConc,3,Typ,1020.0,3,TA,RFn,TA,BuiltIn,2009.0,2822.0,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,13891.0,Inside,107.0,Reg,0.0,60,RL,424.0,Stone,None,0.0,1,NridgHt,170.0,5,9,Y,0.0,None,CompShg,Hip,Partial,New,192.0,Pave,12,1734.0,AllPub,52.0,2008,2009,2009,582933.0
1128.0,0.0,0.0,None,2,1Fam,TA,No,812.0,0.0,LwQ,Unf,0,0,TA,124.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,GdWo,None,0,CBlock,1,Min1,286.0,1,TA,Unf,TA,Attchd,1954.0,1128.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000.0,Inside,75.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Family,WD,0.0,Pave,5,936.0,AllPub,0.0,1954,1954,2006,118000.0
1428.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1417.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,554.0,2,TA,RFn,TA,Attchd,2008.0,1428.0,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12274.0,FR2,91.0,IR1,0.0,20,RL,256.0,Stone,None,0.0,7,Somerst,60.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1417.0,AllPub,0.0,2008,2008,2008,227680.0
980.0,0.0,0.0,None,3,1Fam,TA,Av,400.0,480.0,ALQ,Rec,0,0,TA,100.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,384.0,1,TA,Fin,TA,Attchd,1967.0,980.0,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,9750.0,Inside,75.0,Reg,0.0,80,RL,0.0,None,None,0.0,10,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,980.0,AllPub,68.0,1967,1967,2006,135500.0
1072.0,504.0,0.0,None,3,1Fam,TA,Gd,1309.0,0.0,GLQ,Unf,2,0,TA,15.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,TA,1,CBlock,1,Typ,528.0,2,TA,RFn,TA,Attchd,1923.0,1576.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,21384.0,Inside,144.0,Reg,0.0,70,RL,0.0,None,None,0.0,5,BrkSide,312.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1324.0,AllPub,0.0,1923,2004,2009,223500.0
1086.0,0.0,0.0,None,3,1Fam,TA,Av,516.0,128.0,ALQ,BLQ,1,0,TA,380.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,GdWo,Gd,1,CBlock,1,Typ,484.0,2,TA,RFn,TA,Attchd,1966.0,1086.0,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,13400.0,Inside,85.0,Reg,0.0,80,RL,1047.0,BrkFace,None,0.0,6,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1024.0,AllPub,0.0,1966,1966,2006,159950.0
1075.0,1063.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,849.0,N,Norm,Norm,FuseA,0.0,TA,TA,AsbShng,AsbShng,MnPrv,None,0,PConc,2,Typ,360.0,2,Po,Unf,Fa,Detchd,1910.0,2138.0,0,GasA,TA,2.5Unf,3,TA,Lvl,Gtl,8100.0,Corner,90.0,Reg,0.0,75,RM,0.0,None,None,0.0,11,OldTown,156.0,5,5,N,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,11,849.0,AllPub,40.0,1898,1965,2009,106000.0
